Pasture,Date,Plot,Reading #,High,Low,Spp,G_B,Screen1,Reading_No,Adj_Low,Week,Biomass_lbs_ac,V_E_F,G_UG,PastureNm,Comments,Year,bm,Id
26W,2016-09-06,P2,,7.0,2.0,CADU,b,0.0,17.0,2.0,18,469.386,,,,,2016,466.0,26W_P2
26W,2016-09-06,P2,,5.0,2.0,BOGR,b,0.0,18.0,2.0,18,469.386,,,,,2016,418.59999999999997,26W_P2
26W,2016-09-06,P2,,5.0,3.0,VUOC,b,1.0,19.0,,18,,,,,,2016,552.1999999999999,26W_P2
26W,2016-09-06,P2,,5.0,2.0,BOGR,b,0.0,20.0,2.0,18,469.386,,,,,2016,418.59999999999997,26W_P2
26W,2016-09-06,P2,,23.0,10.0,VUOC,b,1.0,21.0,,18,,,,,,2016,1914.0,26W_P2
26W,2016-09-06,P2,,5.0,2.0,BOGR,b,0.0,22.0,2.0,18,469.386,,,,,2016,418.59999999999997,26W_P2
26W,2016-09-06,P2,,10.0,3.0,BOGR,b,0.0,23.0,3.0,18,704.079,,,,,2016,670.6999999999999,26W_P2
26W,2016-09-06,P2,,7.0,2.0,VUOC,b,1.0,24.0,,18,,,,,,2016,466.0,26W_P2
26W,2016-09-06,P2,,9.0,3.0,PASM,b,0.0,25.0,3.0,18,704.079,,,,,2016,646.9999999999999,26W_P2
26W,2016-09-06,P3,,23.0,3.0,VUOC,b,1.0,1.0,,18,,,,,,2016,978.8,26W_P3
26W,2016-09-06,P3,,12.0,1.0,VUOC,b,1.0,2.0,,18,,,,,,2016,450.9,26W_P3
26W,2016-09-06,P3,,15.0,3.0,VUOC,b,1.0,3.0,,18,,,,,,2016,789.1999999999999,26W_P3
26W,2016-09-06,P3,,13.0,4.0,VUOC,b,1.0,4.0,,18,,,,,,2016,875.4,26W_P3
26W,2016-09-06,P3,,4.0,3.0,BOGR,b,0.0,5.0,3.0,18,704.079,,,,,2016,528.5,26W_P3
26W,2016-09-06,P3,,15.0,4.0,BOGR,b,0.0,6.0,4.0,18,938.772,,,,,2016,922.8,26W_P3
26W,2016-09-06,P3,,7.0,2.0,BOGR,b,0.0,7.0,2.0,18,469.386,,,,,2016,466.0,26W_P3
26W,2016-09-06,P3,,6.0,3.0,SPCO,b,0.0,8.0,3.0,18,704.079,,,,,2016,575.9,26W_P3
26W,2016-09-06,P3,,12.0,2.0,VUOC,b,1.0,9.0,,18,,,,,,2016,584.4999999999999,26W_P3
26W,2016-09-06,P3,,11.0,5.0,VUOC,b,1.0,10.0,,18,,,,,,2016,961.6,26W_P3
26W,2016-09-06,P3,,3.0,2.0,BOGR,b,0.0,11.0,2.0,18,469.386,,,,,2016,371.19999999999993,26W_P3
26W,2016-09-06,P3,,9.0,3.0,VUOC,b,1.0,12.0,,18,,,,,,2016,646.9999999999999,26W_P3
26W,2016-09-06,P3,,12.0,3.0,VUOC,b,1.0,13.0,,18,,,,,,2016,718.0999999999999,26W_P3
26W,2016-09-06,P3,,5.0,2.0,BOGR,b,0.0,14.0,2.0,18,469.386,,,,,2016,418.59999999999997,26W_P3
26W,2016-09-06,P3,,11.0,2.0,VUOC,b,1.0,15.0,,18,,,,,,2016,560.8,26W_P3
26W,2016-09-06,P3,,3.0,2.0,BOGR,b,0.0,16.0,2.0,18,469.386,,,,,2016,371.19999999999993,26W_P3
26W,2016-09-06,P3,,5.0,2.0,BOGR,b,0.0,17.0,2.0,18,469.386,,,,,2016,418.59999999999997,26W_P3
26W,2016-09-06,P3,,7.0,2.0,BOGR,b,0.0,18.0,2.0,18,469.386,,,,,2016,466.0,26W_P3
26W,2016-09-06,P3,,13.0,5.0,VUOC,b,1.0,19.0,,18,,,,,,2016,1008.9999999999999,26W_P3
26W,2016-09-06,P3,,9.0,3.0,BOGR,b,0.0,20.0,3.0,18,704.079,,,,,2016,646.9999999999999,26W_P3
26W,2016-09-06,P3,,22.0,6.0,VUOC,b,1.0,21.0,,18,,,,,,2016,1355.9,26W_P3
26W,2016-09-06,P3,,11.0,2.0,BOGR,b,0.0,22.0,2.0,18,469.386,,,,,2016,560.8,26W_P3
26W,2016-09-06,P3,,7.0,3.0,VUOC,b,1.0,23.0,,18,,,,,,2016,599.5999999999999,26W_P3
26W,2016-09-06,P3,,5.0,3.0,BOGR,b,0.0,24.0,3.0,18,704.079,,,,,2016,552.1999999999999,26W_P3
26W,2016-09-06,P3,,6.0,2.0,CADU,b,0.0,25.0,2.0,18,469.386,,,,,2016,442.29999999999995,26W_P3
26W,2016-09-06,P4,,12.0,6.0,HECO,b,0.0,1.0,6.0,18,1408.158,,,,,2016,1118.9,26W_P4
26W,2016-09-06,P4,,9.0,4.0,VUOC,b,1.0,2.0,,18,,,,,,2016,780.5999999999999,26W_P4
26W,2016-09-06,P4,,5.0,2.0,BOGR,b,0.0,3.0,2.0,18,469.386,,,,,2016,418.59999999999997,26W_P4
26W,2016-09-06,P4,,13.0,2.0,BOGR,b,0.0,4.0,2.0,18,469.386,,,,,2016,608.1999999999999,26W_P4
26W,2016-09-06,P4,,6.0,3.0,BOGR,b,0.0,5.0,3.0,18,704.079,,,,,2016,575.9,26W_P4
26W,2016-09-06,P4,,16.0,4.0,VUOC,b,1.0,6.0,,18,,,,,,2016,946.4999999999999,26W_P4
26W,2016-09-06,P4,,10.0,3.0,BOGR,b,0.0,7.0,3.0,18,704.079,,,,,2016,670.6999999999999,26W_P4
26W,2016-09-06,P4,,13.0,3.0,VUOC,b,1.0,8.0,,18,,,,,,2016,741.7999999999998,26W_P4
26W,2016-09-06,P4,,11.0,2.0,BOGR,b,0.0,9.0,2.0,18,469.386,,,,,2016,560.8,26W_P4
26W,2016-09-06,P4,,12.0,4.0,VUOC,b,1.0,10.0,,18,,,,,,2016,851.6999999999999,26W_P4
26W,2016-09-06,P4,,20.0,4.0,ELEL,b,0.0,11.0,4.0,18,938.772,,,,,2016,1041.3,26W_P4
26W,2016-09-06,P4,,23.0,4.0,PASM,b,0.0,12.0,4.0,18,938.772,,,,,2016,1112.4,26W_P4
26W,2016-09-06,P4,,9.0,3.0,VUOC,b,1.0,13.0,,18,,,,,,2016,646.9999999999999,26W_P4
26W,2016-09-06,P4,,13.0,2.0,BOGR,b,0.0,15.0,2.0,18,469.386,,,,,2016,608.1999999999999,26W_P4
26W,2016-09-06,P4,,22.0,2.0,BOGR,b,0.0,16.0,2.0,18,469.386,,,,,2016,821.4999999999999,26W_P4
26W,2016-09-06,P4,,21.0,5.0,VUOC,b,1.0,17.0,,18,,,,,,2016,1198.6000000000001,26W_P4
26W,2016-09-06,P4,,5.0,3.0,BOGR,b,0.0,18.0,3.0,18,704.079,,,,,2016,552.1999999999999,26W_P4
26W,2016-09-06,P4,,12.0,2.0,BOGR,b,0.0,19.0,2.0,18,469.386,,,,,2016,584.4999999999999,26W_P4
26W,2016-09-06,P4,,13.0,3.0,BOGR,b,0.0,20.0,3.0,18,704.079,,,,,2016,741.7999999999998,26W_P4
26W,2016-09-06,P4,,10.0,3.0,BOGR,b,0.0,21.0,3.0,18,704.079,,,,,2016,670.6999999999999,26W_P4
26W,2016-09-06,P4,,12.0,3.0,HECO,b,0.0,22.0,3.0,18,704.079,,,,,2016,718.0999999999999,26W_P4
26W,2016-09-06,P4,,10.0,2.0,BOGR,b,0.0,23.0,2.0,18,469.386,,,,,2016,537.1,26W_P4
26W,2016-09-06,P4,,12.0,5.0,VUOC,b,1.0,24.0,,18,,,,,,2016,985.3,26W_P4
26W,2016-09-06,P4,,6.0,3.0,DUNG,b,0.0,25.0,3.0,18,704.079,,,,,2016,575.9,26W_P4
26W,2016-09-06,PEX1,,5.0,2.0,BUDA,b,0.0,1.0,2.0,18,469.386,,,,,2016,418.59999999999997,26W_PEX1
26W,2016-09-06,PEX1,,14.0,2.0,BOGR,b,0.0,2.0,2.0,18,469.386,,,,,2016,631.9,26W_PEX1
26W,2016-09-06,PEX1,,18.0,3.0,VUOC,b,1.0,3.0,,18,,,,,,2016,860.2999999999998,26W_PEX1
26W,2016-09-06,PEX1,,14.0,3.0,VUOC,b,1.0,4.0,,18,,,,,,2016,765.4999999999999,26W_PEX1
26W,2016-09-06,PEX1,,16.0,3.0,BOGR,b,0.0,5.0,3.0,18,704.079,,,,,2016,812.9,26W_PEX1
26W,2016-09-06,PEX1,,6.0,2.0,BOGR,b,0.0,6.0,2.0,18,469.386,,,,,2016,442.29999999999995,26W_PEX1
26W,2016-09-06,PEX1,,10.0,3.0,CADU,b,0.0,7.0,3.0,18,704.079,,,,,2016,670.6999999999999,26W_PEX1
26W,2016-09-06,PEX1,,7.0,2.0,BOGR,b,0.0,8.0,2.0,18,469.386,,,,,2016,466.0,26W_PEX1
26W,2016-09-06,PEX1,,6.0,3.0,HECO,b,0.0,9.0,3.0,18,704.079,,,,,2016,575.9,26W_PEX1
26W,2016-09-06,PEX1,,9.0,2.0,CADU,b,0.0,10.0,2.0,18,469.386,,,,,2016,513.4,26W_PEX1
26W,2016-09-06,PEX1,,3.0,2.0,BOGR,b,0.0,11.0,2.0,18,469.386,,,,,2016,371.19999999999993,26W_PEX1
26W,2016-09-06,PEX1,,9.0,2.0,BOGR,b,0.0,12.0,2.0,18,469.386,,,,,2016,513.4,26W_PEX1
26W,2016-09-06,PEX1,,7.0,4.0,VUOC,b,1.0,13.0,,18,,,,,,2016,733.1999999999999,26W_PEX1
26W,2016-09-06,PEX1,,11.0,3.0,VUOC,b,1.0,14.0,,18,,,,,,2016,694.4,26W_PEX1
26W,2016-09-06,PEX1,,13.0,2.0,VUOC,b,1.0,15.0,,18,,,,,,2016,608.1999999999999,26W_PEX1
26W,2016-09-06,PEX1,,13.0,2.0,BOGR,b,0.0,16.0,2.0,18,469.386,,,,,2016,608.1999999999999,26W_PEX1
26W,2016-09-06,PEX1,,15.0,2.0,VUOC,b,1.0,17.0,,18,,,,,,2016,655.6,26W_PEX1
26W,2016-09-06,PEX1,,9.0,2.0,BOGR,b,0.0,18.0,2.0,18,469.386,,,,,2016,513.4,26W_PEX1
26W,2016-09-06,PEX1,,20.0,4.0,CADU,b,0.0,19.0,4.0,18,938.772,,,,,2016,1041.3,26W_PEX1
26W,2016-09-06,PEX1,,12.0,2.0,VUOC,b,1.0,20.0,,18,,,,,,2016,584.4999999999999,26W_PEX1
26W,2016-09-06,PEX1,,15.0,3.0,VUOC,b,1.0,21.0,,18,,,,,,2016,789.1999999999999,26W_PEX1
26W,2016-09-06,PEX1,,12.0,3.0,CADU,b,0.0,22.0,3.0,18,704.079,,,,,2016,718.0999999999999,26W_PEX1
26W,2016-09-06,PEX1,,11.0,4.0,BOGR,b,0.0,23.0,4.0,18,938.772,,,,,2016,827.9999999999999,26W_PEX1
26W,2016-09-06,PEX1,,11.0,2.0,BOGR,b,0.0,25.0,2.0,18,469.386,,,,,2016,560.8,26W_PEX1
26W,2016-09-06,PEX2,,20.0,4.0,ARPU,b,,1.0,,18,,,,,,2016,1041.3,26W_PEX2
26W,2016-09-06,PEX2,,21.0,5.0,PASM,b,0.0,2.0,5.0,18,1173.465,,,,,2016,1198.6000000000001,26W_PEX2
26W,2016-09-06,PEX2,,14.0,3.0,VUOC,b,1.0,3.0,,18,,,,,,2016,765.4999999999999,26W_PEX2
26W,2016-09-06,PEX2,,13.0,2.0,VUOC,b,1.0,4.0,,18,,,,,,2016,608.1999999999999,26W_PEX2
26W,2016-09-06,PEX2,,12.0,4.0,VUOC,b,1.0,5.0,,18,,,,,,2016,851.6999999999999,26W_PEX2
26W,2016-09-06,PEX2,,11.0,2.0,BOGR,b,0.0,6.0,2.0,18,469.386,,,,,2016,560.8,26W_PEX2
26W,2016-09-06,PEX2,,26.0,4.0,VUOC,b,1.0,7.0,,18,,,,,,2016,1183.5,26W_PEX2
26W,2016-09-06,PEX2,,20.0,4.0,PASM,b,0.0,8.0,4.0,18,938.772,,,,,2016,1041.3,26W_PEX2
26W,2016-09-06,PEX2,,20.0,5.0,PASM,b,0.0,9.0,5.0,18,1173.465,,,,,2016,1174.9,26W_PEX2
26W,2016-09-06,PEX2,,15.0,3.0,VUOC,b,1.0,10.0,,18,,,,,,2016,789.1999999999999,26W_PEX2
26W,2016-09-06,PEX2,,11.0,4.0,VUOC,b,1.0,11.0,,18,,,,,,2016,827.9999999999999,26W_PEX2
26W,2016-09-06,PEX2,,17.0,3.0,VUOC,b,1.0,12.0,,18,,,,,,2016,836.5999999999999,26W_PEX2
26W,2016-09-06,PEX2,,11.0,2.0,BUDA,b,0.0,14.0,2.0,18,469.386,,,,,2016,560.8,26W_PEX2
26W,2016-09-06,PEX2,,7.0,2.0,VUOC,b,1.0,15.0,,18,,,,,,2016,466.0,26W_PEX2
26W,2016-09-06,PEX2,,13.0,2.0,VUOC,b,1.0,16.0,,18,,,,,,2016,608.1999999999999,26W_PEX2
26W,2016-09-06,PEX2,,9.0,2.0,BOGR,b,0.0,17.0,2.0,18,469.386,,,,,2016,513.4,26W_PEX2
26W,2016-09-06,PEX2,,10.0,1.0,BOGR,b,0.0,18.0,1.0,18,234.693,,,,,2016,403.5,26W_PEX2
26W,2016-09-06,PEX2,,13.0,6.0,VUOC,b,1.0,19.0,,18,,,,,,2016,1142.6,26W_PEX2
26W,2016-09-06,PEX2,,9.0,2.0,BOGR,b,0.0,20.0,2.0,18,469.386,,,,,2016,513.4,26W_PEX2
26W,2016-09-06,PEX2,,9.0,2.0,BOGR,b,0.0,21.0,2.0,18,469.386,,,,,2016,513.4,26W_PEX2
26W,2016-09-06,PEX2,,11.0,4.0,BOGR,b,0.0,22.0,4.0,18,938.772,,,,,2016,827.9999999999999,26W_PEX2
26W,2016-09-06,PEX2,,19.0,7.0,VUOC,b,1.0,23.0,,18,,,,,,2016,1418.4,26W_PEX2
26W,2016-09-06,PEX2,,15.0,2.0,PASM,b,0.0,24.0,2.0,18,469.386,,,,,2016,655.6,26W_PEX2
26W,2016-09-06,PEX2,,15.0,3.0,VUOC,b,1.0,25.0,,18,,,,,,2016,789.1999999999999,26W_PEX2
18S,2016-09-06,P1,,47.0,6.0,ELEL,b,,1.0,,18,,,,,,2016,1948.3999999999999,18S_P1
18S,2016-09-06,P1,,13.0,2.0,CRMI,b,,2.0,,18,,,,,,2016,608.1999999999999,18S_P1
18S,2016-09-06,P1,,25.0,4.0,BOGR,b,0.0,4.0,4.0,18,938.772,,,,,2016,1159.8000000000002,18S_P1
18S,2016-09-06,P1,,28.0,8.0,ELEL,b,,5.0,,18,,,,,,2016,1765.3000000000002,18S_P1
18S,2016-09-06,P1,,21.0,6.0,SAIB,b,0.0,6.0,6.0,18,1408.158,,,,,2016,1332.2,18S_P1
18S,2016-09-06,P1,,26.0,4.0,ELEL,b,,7.0,,18,,,,,,2016,1183.5,18S_P1
18S,2016-09-06,P1,,23.0,6.0,ELEL,b,,8.0,,18,,,,,,2016,1379.6,18S_P1
18S,2016-09-06,P1,,32.0,3.0,SPCO,b,0.0,11.0,3.0,18,704.079,,,,,2016,1192.1,18S_P1
18S,2016-09-06,P1,,24.0,4.0,ELEL,b,,14.0,,18,,,,,,2016,1136.1,18S_P1
18S,2016-09-06,P1,,16.0,4.0,ELEL,b,,16.0,,18,,,,,,2016,946.4999999999999,18S_P1
18S,2016-09-06,P1,,42.0,7.0,HECO,b,0.0,17.0,7.0,18,1642.851,,,,,2016,1963.5,18S_P1
18S,2016-09-06,P1,,41.0,10.0,ELEL,b,,21.0,,18,,,,,,2016,2340.6,18S_P1
18S,2016-09-06,P1,,29.0,4.0,HECO,b,0.0,25.0,4.0,18,938.772,,,,,2016,1254.6,18S_P1
18S,2016-09-06,P2,,29.0,6.0,HECO,g,0.0,1.0,6.0,18,1408.158,,,,,2016,1521.8,18S_P2
18S,2016-09-06,P2,,28.0,8.0,HECO,b,0.0,2.0,8.0,18,1877.544,,,,,2016,1765.3000000000002,18S_P2
18S,2016-09-06,P2,,35.0,15.0,HECO,b,0.0,3.0,15.0,18,3520.395,,,,,2016,2866.4,18S_P2
18S,2016-09-06,P2,,29.0,6.0,HECO,b,0.0,4.0,6.0,18,1408.158,,,,,2016,1521.8,18S_P2
18S,2016-09-06,P2,,30.0,4.0,HECO,b,0.0,5.0,4.0,18,938.772,,,,,2016,1278.3000000000002,18S_P2
18S,2016-09-06,P2,,23.0,6.0,HECO,b,0.0,6.0,6.0,18,1408.158,,,,,2016,1379.6,18S_P2
18S,2016-09-06,P2,,32.0,10.0,HECO,b,0.0,7.0,10.0,18,2346.93,,,,,2016,2127.3,18S_P2
18S,2016-09-06,P2,,24.0,0.0,HECO,b,0.0,8.0,0.0,18,0.0,,,,,2016,601.6999999999999,18S_P2
18S,2016-09-06,P2,,38.0,5.0,HECO,b,0.0,9.0,5.0,18,1173.465,,,,,2016,1601.5,18S_P2
18S,2016-09-06,P2,,34.0,5.0,HECO,b,0.0,10.0,5.0,18,1173.465,,,,,2016,1506.7,18S_P2
18S,2016-09-06,P2,,42.0,10.0,HECO,b,0.0,11.0,10.0,18,2346.93,,,,,2016,2364.3,18S_P2
18S,2016-09-06,P2,,18.0,5.0,HECO,b,0.0,12.0,5.0,18,1173.465,,,,,2016,1127.5,18S_P2
18S,2016-09-06,P2,,27.0,4.0,HECO,b,0.0,13.0,4.0,18,938.772,,,,,2016,1207.2,18S_P2
18S,2016-09-06,P2,,38.0,8.0,HECO,b,0.0,14.0,8.0,18,1877.544,,,,,2016,2002.3000000000002,18S_P2
18S,2016-09-06,P2,,25.0,6.0,CHLE,b,0.0,15.0,6.0,18,1408.158,,,,,2016,1427.0,18S_P2
18S,2016-09-06,P2,,11.0,0.0,HECO,b,0.0,16.0,0.0,18,0.0,,,,,2016,293.59999999999997,18S_P2
18S,2016-09-06,P2,,28.0,10.0,HECO,b,0.0,17.0,10.0,18,2346.93,,,,,2016,2032.5,18S_P2
18S,2016-09-06,P2,,16.0,5.0,HECO,b,0.0,18.0,5.0,18,1173.465,,,,,2016,1080.1000000000001,18S_P2
18S,2016-09-06,P2,,20.0,9.0,HECO,b,0.0,19.0,9.0,18,2112.237,,,,,2016,1709.3,18S_P2
18S,2016-09-06,P2,,25.0,6.0,HECO,b,0.0,20.0,6.0,18,1408.158,,,,,2016,1427.0,18S_P2
18S,2016-09-06,P2,,29.0,10.0,HECO,b,0.0,21.0,10.0,18,2346.93,,,,,2016,2056.2,18S_P2
18S,2016-09-06,P2,,31.0,3.0,CADU,b,0.0,22.0,3.0,18,704.079,,,,,2016,1168.4,18S_P2
18S,2016-09-06,P2,,24.0,8.0,HECO,b,0.0,23.0,8.0,18,1877.544,,,,,2016,1670.5,18S_P2
18S,2016-09-06,P2,,23.0,4.0,CHLE,b,0.0,24.0,4.0,18,938.772,,,,,2016,1112.4,18S_P2
18S,2016-09-06,P2,,27.0,8.0,PASM,b,0.0,25.0,8.0,18,1877.544,,,,,2016,1741.6,18S_P2
18S,2016-09-06,P3,,25.0,8.0,HECO,b,0.0,1.0,8.0,18,1877.544,,,,,2016,1694.2,18S_P3
18S,2016-09-06,P3,,35.0,10.0,HECO,b,0.0,2.0,10.0,18,2346.93,,,,,2016,2198.4,18S_P3
18S,2016-09-06,P3,,34.0,5.0,PASM,b,0.0,3.0,5.0,18,1173.465,,,,,2016,1506.7,18S_P3
18S,2016-09-06,P3,,34.0,4.0,HECO,b,0.0,4.0,4.0,18,938.772,,,,,2016,1373.1,18S_P3
18S,2016-09-06,P3,,25.0,3.0,PASM,b,0.0,5.0,3.0,18,704.079,,,,,2016,1026.2,18S_P3
18S,2016-09-06,P3,,36.0,4.0,PASM,g,0.0,6.0,4.0,18,938.772,,,,,2016,1420.5,18S_P3
18S,2016-09-06,P3,,29.0,8.0,PASM,b,0.0,7.0,8.0,18,1877.544,,,,,2016,1789.0,18S_P3
18S,2016-09-06,P3,,47.0,10.0,PASM,b,0.0,8.0,10.0,18,2346.93,,,,,2016,2482.7999999999997,18S_P3
18S,2016-09-06,P3,,38.0,20.0,PASM,b,0.0,9.0,20.0,18,4693.86,,,,,2016,3605.5,18S_P3
18S,2016-09-06,P3,,41.0,5.0,HECO,b,0.0,11.0,5.0,18,1173.465,,,,,2016,1672.6,18S_P3
18S,2016-09-06,P3,,37.0,16.0,PASM,b,0.0,12.0,16.0,18,3755.088,,,,,2016,3047.4,18S_P3
18S,2016-09-06,P3,,29.0,8.0,PASM,b,0.0,13.0,8.0,18,1877.544,,,,,2016,1789.0,18S_P3
18S,2016-09-06,P3,,16.0,4.0,PASM,b,0.0,17.0,4.0,18,938.772,,,,,2016,946.4999999999999,18S_P3
18S,2016-09-06,P3,,35.0,6.0,PASM,b,0.0,18.0,6.0,18,1408.158,,,,,2016,1664.0,18S_P3
18S,2016-09-06,P3,,35.0,13.0,PASM,b,0.0,19.0,13.0,18,3051.009,,,,,2016,2599.2000000000003,18S_P3
18S,2016-09-06,P3,,41.0,12.0,PASM,b,0.0,20.0,12.0,18,2816.316,,,,,2016,2607.7999999999997,18S_P3
18S,2016-09-06,P3,,28.0,6.0,PASM,b,0.0,21.0,6.0,18,1408.158,,,,,2016,1498.1,18S_P3
18S,2016-09-06,P3,,50.0,13.0,PASM,b,0.0,24.0,13.0,18,3051.009,,,,,2016,2954.7000000000003,18S_P3
18S,2016-09-06,P3,,50.0,8.0,PASM,b,0.0,25.0,8.0,18,1877.544,,,,,2016,2286.7000000000003,18S_P3
18S,2016-09-06,P4,,27.0,8.0,PASM,b,0.0,1.0,8.0,18,1877.544,,,,,2016,1741.6,18S_P4
18S,2016-09-06,P4,,35.0,9.0,PASM,g,0.0,2.0,9.0,18,2112.237,,,,,2016,2064.7999999999997,18S_P4
18S,2016-09-06,P4,,43.0,10.0,PASM,b,0.0,3.0,10.0,18,2346.93,,,,,2016,2388.0,18S_P4
18S,2016-09-06,P4,,24.0,7.0,HECO,b,0.0,5.0,7.0,18,1642.851,,,,,2016,1536.9,18S_P4
18S,2016-09-06,P4,,26.0,5.0,PASM,b,0.0,6.0,5.0,18,1173.465,,,,,2016,1317.1,18S_P4
18S,2016-09-06,P4,,40.0,6.0,HECO,g,0.0,7.0,6.0,18,1408.158,,,,,2016,1782.5,18S_P4
18S,2016-09-06,P4,,20.0,4.0,PASM,b,0.0,9.0,4.0,18,938.772,,,,,2016,1041.3,18S_P4
18S,2016-09-06,P4,,40.0,10.0,PASM,b,0.0,10.0,10.0,18,2346.93,,,,,2016,2316.9,18S_P4
18S,2016-09-06,P4,,27.0,10.0,PASM,b,0.0,11.0,10.0,18,2346.93,,,,,2016,2008.8000000000002,18S_P4
18S,2016-09-06,P4,,16.0,3.0,PASM,b,0.0,12.0,3.0,18,704.079,,,,,2016,812.9,18S_P4
18S,2016-09-06,P4,,33.0,8.0,PASM,b,0.0,13.0,8.0,18,1877.544,,,,,2016,1883.8000000000002,18S_P4
18S,2016-09-06,P4,,30.0,8.0,PASM,b,0.0,14.0,8.0,18,1877.544,,,,,2016,1812.7,18S_P4
18S,2016-09-06,P4,,39.0,5.0,PASM,b,0.0,15.0,5.0,18,1173.465,,,,,2016,1625.2,18S_P4
18S,2016-09-06,P4,,29.0,15.0,PASM,b,0.0,16.0,15.0,18,3520.395,,,,,2016,2724.2000000000003,18S_P4
18S,2016-09-06,P4,,28.0,3.0,CADU,b,0.0,17.0,3.0,18,704.079,,,,,2016,1097.3000000000002,18S_P4
18S,2016-09-06,P4,,14.0,2.0,CADU,b,0.0,18.0,2.0,18,469.386,,,,,2016,631.9,18S_P4
18S,2016-09-06,P4,,21.0,3.0,PASM,b,0.0,19.0,3.0,18,704.079,,,,,2016,931.4,18S_P4
18S,2016-09-06,P4,,13.0,2.0,PASM,b,0.0,20.0,2.0,18,469.386,,,,,2016,608.1999999999999,18S_P4
18S,2016-09-06,P4,,30.0,3.0,PASM,b,0.0,21.0,3.0,18,704.079,,,,,2016,1144.7,18S_P4
18S,2016-09-06,P4,,16.0,2.0,BOGR,b,0.0,22.0,2.0,18,469.386,,,,,2016,679.3,18S_P4
18S,2016-09-06,P4,,15.0,3.0,PASM,b,0.0,23.0,3.0,18,704.079,,,,,2016,789.1999999999999,18S_P4
18S,2016-09-06,P4,,13.0,2.0,PASM,b,0.0,24.0,2.0,18,469.386,,,,,2016,608.1999999999999,18S_P4
18S,2016-09-14,P1,,11.0,2.0,BOGR,b,0.0,7.0,2.0,19,469.386,,,,,2016,560.8,18S_P1
18S,2016-09-14,P1,,19.0,2.0,HECO,b,0.0,9.0,2.0,19,469.386,,,,,2016,750.4,18S_P1
18S,2016-09-14,P1,,24.0,5.0,ELEL,b,0.0,11.0,5.0,19,1173.465,,,,,2016,1269.7,18S_P1
18S,2016-09-14,P1,,18.0,4.0,HECO,b,0.0,18.0,4.0,19,938.772,,,,,2016,993.9,18S_P1
18S,2016-09-14,P1,,26.0,4.0,HECO,b,0.0,19.0,4.0,19,938.772,,,,,2016,1183.5,18S_P1
18S,2016-09-14,P1,,31.0,3.0,HECO,b,0.0,20.0,3.0,19,704.079,,,,,2016,1168.4,18S_P1
18S,2016-09-14,P1,,15.0,2.0,HECO,b,0.0,21.0,2.0,19,469.386,,,,,2016,655.6,18S_P1
18S,2016-09-14,P1,,31.0,3.0,HECO,b,0.0,22.0,3.0,19,704.079,,,,,2016,1168.4,18S_P1
18S,2016-09-14,P1,,41.0,2.0,HECO,b,0.0,23.0,2.0,19,469.386,,,,,2016,1271.8,18S_P1
18S,2016-09-14,P1,,10.0,1.0,SPCO,b,0.0,25.0,1.0,19,234.693,,,,,2016,403.5,18S_P1
18S,2016-09-14,P2,,22.0,5.0,HECO,b,0.0,1.0,5.0,19,1173.465,,,,,2016,1222.3000000000002,18S_P2
18S,2016-09-14,P2,,20.0,3.0,HECO,b,0.0,2.0,3.0,19,704.079,,,,,2016,907.6999999999999,18S_P2
18S,2016-09-14,P2,,20.0,2.0,HECO,b,0.0,3.0,2.0,19,469.386,,,,,2016,774.1,18S_P2
18S,2016-09-14,P2,,15.0,2.0,HECO,b,0.0,4.0,2.0,19,469.386,,,,,2016,655.6,18S_P2
18S,2016-09-14,P2,,31.0,3.0,HECO,b,0.0,5.0,3.0,19,704.079,,,,,2016,1168.4,18S_P2
18S,2016-09-14,P2,,32.0,2.0,HECO,b,0.0,6.0,2.0,19,469.386,,,,,2016,1058.5,18S_P2
18S,2016-09-14,P2,,15.0,7.0,HECO,b,0.0,8.0,7.0,19,1642.851,,,,,2016,1323.6,18S_P2
18S,2016-09-14,P2,,21.0,3.0,HECO,b,0.0,9.0,3.0,19,704.079,,,,,2016,931.4,18S_P2
18S,2016-09-14,P2,,19.0,4.0,HECO,b,0.0,10.0,4.0,19,938.772,,,,,2016,1017.6,18S_P2
18S,2016-09-14,P2,,31.0,5.0,HECO,b,0.0,11.0,5.0,19,1173.465,,,,,2016,1435.6,18S_P2
18S,2016-09-14,P2,,17.0,5.0,HECO,b,0.0,12.0,5.0,19,1173.465,,,,,2016,1103.8000000000002,18S_P2
18S,2016-09-14,P2,,26.0,2.0,HECO,b,0.0,13.0,2.0,19,469.386,,,,,2016,916.2999999999998,18S_P2
18S,2016-09-14,P2,,34.0,5.0,HECO,b,0.0,14.0,5.0,19,1173.465,,,,,2016,1506.7,18S_P2
18S,2016-09-14,P2,,38.0,4.0,HECO,b,0.0,15.0,4.0,19,938.772,,,,,2016,1467.9,18S_P2
18S,2016-09-14,P2,,15.0,5.0,HECO,b,0.0,16.0,5.0,19,1173.465,,,,,2016,1056.4,18S_P2
18S,2016-09-14,P2,,19.0,6.0,HECO,b,0.0,17.0,6.0,19,1408.158,,,,,2016,1284.8,18S_P2
18S,2016-09-14,P2,,7.0,1.0,HECO,b,0.0,18.0,1.0,19,234.693,,,,,2016,332.4,18S_P2
18S,2016-09-14,P2,,8.0,5.0,HECO,b,0.0,19.0,5.0,19,1173.465,,,,,2016,890.5,18S_P2
